Date,Region,Category,Sales,Inventory,Promo_Flag,Holiday_Flag,Year,Month,Day,DayOfWeek,Quarter,IsLocalHoliday,Sales_Lag_1,Sales_Lag_7,Sales_Lag_30,Sales_Rolling_Mean_7,Sales_Rolling_Mean_30,Sales_Rolling_Std_7
2023-07-11,West,Furniture,112,82,0,0,2023,7,11,1,3,0,80.0,111.0,200.0,126.57142857142857,135.4,38.72491507568527
2023-07-12,West,Furniture,155,101,0,0,2023,7,12,2,3,0,112.0,157.0,70.0,126.28571428571429,138.23333333333332,38.469530305226634
2023-07-13,West,Furniture,89,47,0,0,2023,7,13,3,3,0,155.0,116.0,91.0,122.42857142857143,138.16666666666666,40.94653889670086
2023-07-14,West,Furniture,85,48,0,0,2023,7,14,4,3,0,89.0,143.0,97.0,114.14285714285714,137.76666666666668,41.94611055242404
2023-07-15,West,Furniture,111,128,0,0,2023,7,15,5,3,0,85.0,189.0,148.0,103.0,136.53333333333333,26.12151093128653
2023-07-16,West,Furniture,173,90,0,0,2023,7,16,6,3,0,111.0,89.0,64.0,115.0,140.16666666666666,36.032392833856065
2023-07-17,West,Furniture,141,84,0,0,2023,7,17,0,3,0,173.0,80.0,153.0,123.71428571428571,139.76666666666668,33.440067213420555
2023-07-18,West,Furniture,152,207,0,0,2023,7,18,1,3,0,141.0,112.0,149.0,129.42857142857142,139.86666666666667,34.50534810169341
2023-07-19,West,Furniture,136,200,0,0,2023,7,19,2,3,0,152.0,155.0,111.0,126.71428571428571,140.7,32.86697575436603
2023-07-20,West,Furniture,144,163,0,0,2023,7,20,3,3,0,136.0,89.0,85.0,134.57142857142858,142.66666666666666,28.652266593628685
2023-07-21,West,Furniture,168,128,1,0,2023,7,21,4,3,0,144.0,85.0,115.0,146.42857142857142,144.43333333333334,20.823521498993312
2023-07-22,West,Furniture,72,49,0,0,2023,7,22,5,3,0,168.0,111.0,196.0,140.85714285714286,140.3,33.33880907405331
2023-07-23,West,Furniture,206,142,0,0,2023,7,23,6,3,0,72.0,173.0,312.0,145.57142857142858,136.76666666666668,40.256913041352746
2023-07-24,West,Furniture,251,131,1,0,2023,7,24,0,3,0,206.0,141.0,187.0,161.28571428571428,138.9,56.40542020560982
2023-07-25,West,Furniture,70,44,0,0,2023,7,25,1,3,0,251.0,152.0,77.0,149.57142857142858,138.66666666666666,66.30197871068683
2023-07-26,West,Furniture,107,105,0,0,2023,7,26,2,3,0,70.0,136.0,67.0,145.42857142857142,140.0,68.17100347131252
2023-07-27,West,Furniture,138,195,0,0,2023,7,27,3,3,0,107.0,144.0,191.0,144.57142857142858,138.23333333333332,68.22965421490646
2023-07-28,West,Furniture,64,91,0,0,2023,7,28,4,3,0,138.0,168.0,140.0,129.71428571428572,135.7,73.40461903203425
2023-07-29,West,Furniture,151,83,1,0,2023,7,29,5,3,0,64.0,72.0,170.0,141.0,135.06666666666666,68.99275324264127
2023-07-30,West,Furniture,173,214,0,0,2023,7,30,6,3,0,151.0,206.0,185.0,136.28571428571428,134.66666666666666,64.81181550127583
2023-07-31,West,Furniture,150,149,0,0,2023,7,31,0,3,0,173.0,251.0,78.0,121.85714285714286,137.06666666666666,42.376992859445714
2023-08-01,West,Furniture,139,91,0,0,2023,8,1,1,3,0,150.0,70.0,210.0,131.71428571428572,134.7,35.82231281252069
2023-08-02,West,Furniture,166,186,0,0,2023,8,2,2,3,0,139.0,107.0,169.0,140.14285714285714,134.6,35.97882975412317
2023-08-03,West,Furniture,67,53,0,0,2023,8,3,3,3,0,166.0,138.0,111.0,130.0,133.13333333333333,45.44593857907791
2023-08-04,West,Furniture,61,58,0,0,2023,8,4,4,3,0,67.0,64.0,157.0,129.57142857142858,129.93333333333334,46.18028851814415
2023-08-05,West,Furniture,56,56,0,0,2023,8,5,5,3,0,61.0,151.0,116.0,116.0,127.93333333333334,52.376839665383805
2023-08-06,West,Furniture,127,125,0,0,2023,8,6,6,3,0,56.0,173.0,143.0,109.42857142857143,127.4,46.600633553837405
2023-08-07,West,Furniture,132,158,0,0,2023,8,7,0,3,0,127.0,150.0,189.0,106.85714285714286,125.5,44.43507837819328
2023-08-08,West,Furniture,137,101,0,0,2023,8,8,1,3,0,132.0,139.0,89.0,106.57142857142857,127.1,44.199762981480305
2023-08-09,West,Furniture,149,143,0,0,2023,8,9,2,3,0,137.0,166.0,80.0,104.14285714285714,129.4,40.720300307621095
2023-08-10,West,Furniture,159,202,0,0,2023,8,10,3,3,0,149.0,67.0,112.0,117.28571428571429,130.96666666666667,41.57208312363099
2023-08-11,West,Furniture,126,129,0,0,2023,8,11,4,3,0,159.0,61.0,155.0,126.57142857142857,130.0,33.35094772694928
2023-08-12,West,Furniture,279,354,1,0,2023,8,12,5,3,0,126.0,56.0,89.0,158.42857142857142,136.33333333333334,54.50338565281093
2023-08-13,West,Furniture,188,158,0,0,2023,8,13,6,3,0,279.0,127.0,85.0,167.14285714285714,139.76666666666668,53.50834380863274
2023-08-14,West,Furniture,152,74,0,0,2023,8,14,0,3,0,188.0,132.0,111.0,170.0,141.13333333333333,51.82663407939964
2023-08-15,West,Furniture,89,96,0,0,2023,8,15,1,3,0,152.0,137.0,173.0,163.14285714285714,138.33333333333334,59.52430475984449
2023-08-16,West,Furniture,129,113,0,0,2023,8,16,2,3,0,89.0,149.0,141.0,160.28571428571428,137.93333333333334,60.78298634133911
2023-08-17,West,Furniture,87,64,1,0,2023,8,17,3,3,0,129.0,159.0,152.0,150.0,135.76666666666668,66.8281377864144
2023-08-18,West,Furniture,104,93,0,0,2023,8,18,4,3,0,87.0,126.0,136.0,146.85714285714286,134.7,68.63776553139566
2023-08-19,West,Furniture,92,99,0,0,2023,8,19,5,3,0,104.0,279.0,144.0,120.14285714285714,132.96666666666667,38.33809494236138
2023-08-20,West,Furniture,122,112,0,0,2023,8,20,6,3,0,92.0,188.0,168.0,110.71428571428571,131.43333333333334,24.479340171624056
2023-08-21,West,Furniture,251,251,1,0,2023,8,21,0,3,0,122.0,152.0,72.0,124.85714285714286,137.4,57.98111350956891
2023-08-22,West,Furniture,163,96,0,0,2023,8,22,1,3,0,251.0,89.0,206.0,135.42857142857142,135.96666666666667,57.0930735520434
2023-08-23,West,Furniture,114,143,0,0,2023,8,23,2,3,0,163.0,129.0,251.0,133.28571428571428,131.4,57.65331527245204
2023-08-24,West,Furniture,128,77,0,0,2023,8,24,3,3,0,114.0,87.0,70.0,139.14285714285714,133.33333333333334,54.143108430124144
2023-08-25,West,Furniture,77,52,0,0,2023,8,25,4,3,0,128.0,104.0,107.0,135.28571428571428,132.33333333333334,57.895636812325954
2023-08-26,West,Furniture,113,99,0,0,2023,8,26,5,3,0,77.0,92.0,138.0,138.28571428571428,131.5,55.78444910460935
2023-08-27,West,Furniture,291,254,1,0,2023,8,27,6,3,0,113.0,122.0,64.0,162.42857142857142,139.06666666666666,79.21249300217129
2023-08-28,West,Furniture,131,144,0,0,2023,8,28,0,3,0,291.0,251.0,151.0,145.28571428571428,138.4,69.2019129931012
2023-08-29,West,Furniture,76,52,0,0,2023,8,29,1,3,0,131.0,163.0,173.0,132.85714285714286,135.16666666666666,73.18795112910443
2023-08-30,West,Furniture,158,176,0,0,2023,8,30,2,3,0,76.0,114.0,150.0,139.14285714285714,135.43333333333334,73.18795112910443
2023-08-31,West,Furniture,141,208,0,0,2023,8,31,3,3,0,158.0,128.0,139.0,141.0,135.5,73.02282748109198
2023-09-01,West,Furniture,90,115,0,0,2023,9,1,4,3,0,141.0,77.0,166.0,142.85714285714286,132.96666666666667,71.2681054690164
2023-09-02,West,Furniture,93,70,0,0,2023,9,2,5,3,0,90.0,113.0,67.0,140.0,133.83333333333334,73.0433661144756
2023-09-03,West,Furniture,219,293,0,0,2023,9,3,6,3,0,93.0,291.0,61.0,129.71428571428572,139.1,49.51671194561238
2023-09-04,West,Furniture,99,151,0,0,2023,9,4,0,3,0,219.0,131.0,56.0,125.14285714285714,140.53333333333333,50.83774375870925
2023-09-05,West,Furniture,128,171,0,0,2023,9,5,1,3,0,99.0,76.0,127.0,132.57142857142858,140.56666666666666,46.03207991121377
2023-09-06,West,Furniture,154,171,0,0,2023,9,6,2,3,0,128.0,158.0,132.0,132.0,141.3,45.68734325098498
2023-09-07,West,Furniture,55,60,0,0,2023,9,7,3,3,0,154.0,141.0,137.0,119.71428571428571,138.56666666666666,53.720617661236496
2023-09-08,West,Furniture,143,152,0,0,2023,9,8,4,3,0,55.0,90.0,149.0,127.28571428571429,138.36666666666667,52.556998537188996
2023-09-09,West,Furniture,75,44,0,0,2023,9,9,5,3,0,143.0,93.0,159.0,124.71428571428571,135.56666666666666,54.90207733080859
2023-09-10,West,Furniture,91,120,0,0,2023,9,10,6,3,0,75.0,219.0,126.0,106.42857142857143,134.4,36.49592279902477
2023-09-11,West,Furniture,82,52,0,0,2023,9,11,0,3,0,91.0,99.0,279.0,104.0,127.83333333333333,37.62091616818135
2023-09-12,West,Furniture,176,245,0,0,2023,9,12,1,3,0,82.0,128.0,188.0,110.85714285714286,127.43333333333334,46.13541145883696
2023-09-13,West,Furniture,144,95,0,0,2023,9,13,2,3,0,176.0,154.0,152.0,109.42857142857143,127.16666666666667,44.70964527875809
2023-09-14,West,Furniture,54,89,1,0,2023,9,14,3,3,0,144.0,55.0,89.0,109.28571428571429,126.0,44.91367381141393
2023-09-15,West,Furniture,71,63,0,0,2023,9,15,4,3,0,54.0,143.0,129.0,99.0,124.06666666666666,44.143704722946204
2023-09-16,West,Furniture,132,182,0,0,2023,9,16,5,3,0,71.0,75.0,87.0,107.14285714285714,125.56666666666666,44.23583981128332
2023-09-17,West,Furniture,100,120,0,0,2023,9,17,6,3,0,132.0,91.0,104.0,108.42857142857143,125.43333333333334,43.81726122149096
2023-09-18,West,Furniture,125,180,0,0,2023,9,18,0,3,0,100.0,82.0,92.0,114.57142857142857,126.53333333333333,42.48865394768005
2023-09-19,West,Furniture,166,94,0,0,2023,9,19,1,3,0,125.0,176.0,122.0,113.14285714285714,128.0,40.18469265540695
2023-09-20,West,Furniture,54,66,0,0,2023,9,20,2,3,0,166.0,144.0,251.0,100.28571428571429,121.43333333333334,42.96787282654438
2023-09-21,West,Furniture,120,133,0,0,2023,9,21,3,3,0,54.0,54.0,163.0,109.71428571428571,120.0,38.08199174463029
2023-09-22,West,Furniture,94,108,0,0,2023,9,22,4,3,0,120.0,71.0,114.0,113.0,119.33333333333333,35.05709628591611
2023-09-23,West,Furniture,138,72,0,0,2023,9,23,5,3,0,94.0,132.0,128.0,113.85714285714286,119.66666666666667,35.6671117017183
2023-09-24,West,Furniture,198,136,0,0,2023,9,24,6,3,0,138.0,100.0,77.0,127.85714285714286,123.7,46.81320530017338
2023-09-25,West,Furniture,61,78,0,0,2023,9,25,0,3,0,198.0,125.0,113.0,118.71428571428571,121.96666666666667,53.268859839228966
2023-09-26,West,Furniture,110,67,0,0,2023,9,26,1,3,0,61.0,166.0,291.0,110.71428571428571,115.93333333333334,49.01943249268351
2023-09-27,West,Furniture,157,218,0,0,2023,9,27,2,3,0,110.0,54.0,131.0,125.42857142857143,116.8,44.399163441282376
2023-09-28,West,Furniture,97,64,0,0,2023,9,28,3,3,0,157.0,120.0,76.0,122.14285714285714,117.5,45.699848910868205
2023-09-29,West,Furniture,131,82,0,0,2023,9,29,4,3,0,97.0,94.0,158.0,127.42857142857143,116.6,44.010821180163994
2023-09-30,West,Furniture,92,106,0,0,2023,9,30,5,3,0,131.0,138.0,141.0,120.85714285714286,114.96666666666667,45.575682739185034
2023-10-01,West,Furniture,193,255,0,0,2023,10,1,6,4,0,92.0,198.0,90.0,120.14285714285714,118.4,44.18306074892106
2023-10-02,West,Furniture,68,102,0,0,2023,10,2,0,4,0,193.0,61.0,93.0,121.14285714285714,117.56666666666666,42.674850405629414
2023-10-03,West,Furniture,76,79,0,0,2023,10,3,1,4,0,68.0,110.0,219.0,116.28571428571429,112.8,45.962717810976116
2023-10-04,West,Furniture,116,117,0,0,2023,10,4,2,4,0,76.0,157.0,99.0,110.42857142857143,113.36666666666666,42.382610989481385
2023-10-05,West,Furniture,109,100,0,0,2023,10,5,3,4,0,116.0,97.0,128.0,112.14285714285714,112.73333333333333,41.989794678503145
2023-10-06,West,Furniture,101,128,0,0,2023,10,6,4,4,0,109.0,131.0,154.0,107.85714285714286,110.96666666666667,41.269151398385354
2023-10-07,West,Furniture,117,143,0,0,2023,10,7,5,4,0,101.0,92.0,55.0,111.42857142857143,113.03333333333333,40.746603714735635
2023-10-08,West,Furniture,80,106,0,0,2023,10,8,6,4,0,117.0,193.0,143.0,95.28571428571429,110.93333333333334,20.29543697250096
2023-10-09,West,Furniture,131,74,0,0,2023,10,9,0,4,0,80.0,68.0,75.0,104.28571428571429,112.8,20.147078247347856
2023-10-10,West,Furniture,132,92,0,0,2023,10,10,1,4,0,131.0,76.0,91.0,112.28571428571429,114.16666666666667,18.052832517495855
2023-10-11,West,Furniture,77,37,0,0,2023,10,11,2,4,0,132.0,116.0,82.0,106.71428571428571,114.0,22.246455041303925
2023-10-12,West,Furniture,133,89,0,0,2023,10,12,3,4,0,77.0,109.0,176.0,110.14285714285714,112.56666666666666,24.402380836225483
2023-10-13,West,Furniture,147,104,0,0,2023,10,13,4,4,0,133.0,101.0,144.0,116.71428571428571,112.66666666666667,27.524015487777607
2023-10-14,West,Furniture,148,183,0,0,2023,10,14,5,4,0,147.0,117.0,54.0,121.14285714285714,115.8,29.96346982259425
2023-10-15,West,Furniture,111,157,0,0,2023,10,15,6,4,0,148.0,80.0,71.0,125.57142857142857,117.13333333333334,24.697214032201536
2023-10-16,West,Furniture,75,77,0,0,2023,10,16,0,4,0,111.0,131.0,132.0,117.57142857142857,115.23333333333333,30.92925876284526
2023-10-17,West,Furniture,97,110,0,0,2023,10,17,1,4,0,75.0,132.0,100.0,112.57142857142857,115.13333333333334,31.036844464051235
2023-10-18,West,Furniture,147,175,0,0,2023,10,18,2,4,0,97.0,77.0,125.0,122.57142857142857,115.86666666666666,28.86668866159931
2023-10-19,West,Furniture,178,260,0,0,2023,10,19,3,4,0,147.0,133.0,166.0,129.0,116.26666666666667,35.76310948449521
2023-10-20,West,Furniture,54,85,0,0,2023,10,20,4,4,0,178.0,147.0,54.0,115.71428571428571,116.26666666666667,44.23314852654536
2023-10-21,West,Furniture,203,247,0,0,2023,10,21,5,4,0,54.0,148.0,120.0,123.57142857142857,119.03333333333333,54.59504599887282
2023-10-22,West,Furniture,82,46,0,0,2023,10,22,6,4,0,203.0,111.0,94.0,119.42857142857143,118.63333333333334,56.76518047435159
2023-10-23,West,Furniture,182,258,0,0,2023,10,23,0,4,0,82.0,75.0,138.0,134.71428571428572,120.1,57.21221980694409
2023-10-24,West,Furniture,130,130,0,0,2023,10,24,1,4,0,182.0,97.0,198.0,139.42857142857142,117.83333333333333,54.89947523385238
2023-10-25,West,Furniture,57,33,0,0,2023,10,25,2,4,0,130.0,147.0,61.0,126.57142857142857,117.7,62.800894746431545
2023-10-26,West,Furniture,184,198,0,0,2023,10,26,3,4,0,57.0,178.0,110.0,127.42857142857143,120.16666666666667,63.65494781203086
2023-10-27,West,Furniture,64,59,0,0,2023,10,27,4,4,0,184.0,54.0,157.0,128.85714285714286,117.06666666666666,61.818089508461696
2023-10-28,West,Furniture,65,90,0,0,2023,10,28,5,4,0,64.0,203.0,97.0,109.14285714285714,116.0,55.959594266543654
2023-10-29,West,Furniture,128,76,0,0,2023,10,29,6,4,0,65.0,82.0,131.0,115.71428571428571,115.9,54.93242602117098
2023-10-30,West,Furniture,174,226,0,0,2023,10,30,0,4,0,128.0,182.0,92.0,114.57142857142857,118.63333333333334,53.38494526504992
2023-10-31,West,Furniture,199,165,0,0,2023,10,31,1,4,0,174.0,130.0,193.0,124.42857142857143,118.83333333333333,62.32938617500074
2023-11-01,West,Furniture,108,163,0,0,2023,11,1,2,4,0,199.0,57.0,68.0,131.71428571428572,120.16666666666667,55.76950865157489
2023-11-02,West,Furniture,172,221,0,0,2023,11,2,3,4,0,108.0,184.0,76.0,130.0,123.36666666666666,54.05244366970524
2023-11-03,West,Furniture,51,36,0,0,2023,11,3,4,4,0,172.0,64.0,116.0,128.14285714285714,121.2,56.849006357275194
2023-11-04,West,Furniture,170,207,0,0,2023,11,4,5,4,0,51.0,65.0,109.0,143.14285714285714,123.23333333333333,50.9589003394845
2023-11-05,West,Furniture,150,218,0,0,2023,11,5,6,4,0,170.0,128.0,101.0,146.28571428571428,124.86666666666666,50.546065741111356
2023-11-06,West,Furniture,118,67,0,0,2023,11,6,0,4,0,150.0,174.0,117.0,138.28571428571428,124.9,49.85550549910631
2023-11-07,West,Furniture,67,60,0,0,2023,11,7,1,4,0,118.0,199.0,80.0,119.42857142857143,124.46666666666667,47.992558947046234
2023-11-08,West,Furniture,165,240,0,0,2023,11,8,2,4,0,67.0,108.0,131.0,127.57142857142857,125.6,50.50035360555119
2023-11-09,West,Furniture,110,104,0,0,2023,11,9,3,4,0,165.0,172.0,132.0,118.71428571428571,124.86666666666666,46.703726781040594
2023-11-10,West,Furniture,200,208,0,0,2023,11,10,4,4,0,110.0,51.0,77.0,140.0,128.96666666666667,44.60567975792609
2023-11-11,West,Furniture,162,97,0,0,2023,11,11,5,4,0,200.0,170.0,133.0,138.85714285714286,129.93333333333334,43.80421810521807
2023-11-12,West,Furniture,87,92,0,0,2023,11,12,6,4,0,162.0,150.0,147.0,129.85714285714286,127.93333333333334,47.45323512479962
2023-11-13,West,Furniture,183,179,0,0,2023,11,13,0,4,0,87.0,118.0,148.0,139.14285714285714,129.1,50.97525076423049
2023-11-14,West,Furniture,177,155,0,0,2023,11,14,1,4,0,183.0,67.0,111.0,154.85714285714286,131.3,41.00987105331487
2023-11-15,West,Furniture,94,77,0,0,2023,11,15,2,4,0,177.0,165.0,75.0,144.71428571428572,131.93333333333334,46.49628761422521
2023-11-16,West,Furniture,100,86,0,0,2023,11,16,3,4,0,94.0,110.0,97.0,143.28571428571428,132.03333333333333,47.87384214688385
2023-11-17,West,Furniture,94,97,0,0,2023,11,17,4,4,0,100.0,200.0,147.0,128.14285714285714,130.26666666666668,43.51026151545002
2023-11-18,West,Furniture,232,127,0,0,2023,11,18,5,4,0,94.0,162.0,178.0,138.14285714285714,132.06666666666666,58.16479052779997
2023-11-19,West,Furniture,180,179,0,0,2023,11,19,6,4,0,232.0,87.0,54.0,151.42857142857142,136.26666666666668,55.075273165783784
2023-11-20,West,Furniture,61,58,0,0,2023,11,20,0,4,0,180.0,183.0,203.0,134.0,131.53333333333333,62.25485255517565
2023-11-21,West,Furniture,201,231,0,0,2023,11,21,1,4,0,61.0,177.0,82.0,137.42857142857142,135.5,65.58927031879813
2023-11-22,West,Furniture,88,105,0,0,2023,11,22,2,4,0,201.0,94.0,182.0,136.57142857142858,132.36666666666667,66.28689448867229
2023-11-23,West,Furniture,80,64,0,0,2023,11,23,3,4,0,88.0,100.0,130.0,133.71428571428572,130.7,68.519375084021
2023-11-24,West,Furniture,151,192,0,0,2023,11,24,4,4,0,80.0,94.0,57.0,141.85714285714286,133.83333333333334,66.3662277854948
2023-11-25,West,Furniture,171,192,0,0,2023,11,25,5,4,0,151.0,232.0,184.0,133.14285714285714,133.4,55.705860168772645
2023-11-26,West,Furniture,242,201,1,0,2023,11,26,6,4,0,171.0,180.0,64.0,142.0,139.33333333333334,67.9754857773496
2023-11-27,West,Furniture,41,31,0,0,2023,11,27,0,4,0,242.0,61.0,65.0,139.14285714285714,138.53333333333333,72.23440678658278
2023-11-28,West,Furniture,120,74,0,0,2023,11,28,1,4,0,41.0,201.0,128.0,127.57142857142857,138.26666666666668,66.96978707560876
2023-11-29,West,Furniture,237,136,1,0,2023,11,29,2,4,0,120.0,88.0,174.0,148.85714285714286,140.36666666666667,75.43966368657038
2023-11-30,West,Furniture,188,205,0,0,2023,11,30,3,4,0,237.0,80.0,199.0,164.28571428571428,140.0,69.84677106761208
2023-12-01,West,Furniture,217,291,0,0,2023,12,1,4,4,0,188.0,151.0,108.0,173.71428571428572,143.63333333333333,72.17043320204895
2023-12-02,West,Furniture,98,149,0,0,2023,12,2,5,4,0,217.0,171.0,172.0,163.28571428571428,141.16666666666666,77.6910854725608
2023-12-03,West,Furniture,88,44,0,0,2023,12,3,6,4,0,98.0,242.0,51.0,141.28571428571428,142.4,73.37055332514598
2023-12-04,West,Furniture,220,251,0,0,2023,12,4,0,4,0,88.0,41.0,170.0,166.85714285714286,144.06666666666666,63.06194988905361
2023-12-05,West,Furniture,123,128,0,0,2023,12,5,1,4,0,220.0,120.0,150.0,167.28571428571428,143.16666666666666,62.69958608506183
2023-12-06,West,Furniture,132,181,0,0,2023,12,6,2,4,0,123.0,237.0,118.0,152.28571428571428,143.63333333333333,55.373622738972806
2023-12-07,West,Furniture,217,126,0,0,2023,12,7,3,4,0,132.0,188.0,67.0,156.42857142857142,148.63333333333333,59.42742672890217
2023-12-08,West,Furniture,163,104,0,0,2023,12,8,4,4,0,217.0,217.0,165.0,148.71428571428572,148.56666666666666,53.459374873868036
2023-12-09,West,Furniture,188,147,1,0,2023,12,9,5,4,0,163.0,98.0,110.0,161.57142857142858,151.16666666666666,49.93614970759194
2023-12-10,West,Furniture,141,112,0,0,2023,12,10,6,4,0,188.0,88.0,200.0,169.14285714285714,149.2,39.93923956640688
2023-12-11,West,Furniture,56,42,0,0,2023,12,11,0,4,0,141.0,220.0,162.0,145.71428571428572,145.66666666666666,51.54840536076832
2023-12-12,West,Furniture,181,95,0,0,2023,12,12,1,4,0,56.0,123.0,87.0,154.0,148.8,51.948692636741654
2023-12-13,West,Furniture,239,150,0,0,2023,12,13,2,4,0,181.0,132.0,183.0,169.28571428571428,150.66666666666666,59.57827983897666
2023-12-14,West,Furniture,224,147,1,0,2023,12,14,3,4,0,239.0,217.0,177.0,170.28571428571428,152.23333333333332,60.563229454056916
2023-12-15,West,Furniture,149,90,0,0,2023,12,15,4,4,0,224.0,163.0,94.0,168.28571428571428,154.06666666666666,61.072946235667615
2023-12-16,West,Furniture,341,187,1,0,2023,12,16,5,4,0,149.0,188.0,100.0,190.14285714285714,162.1,89.88590651751902
2023-12-17,West,Furniture,202,168,0,0,2023,12,17,6,4,0,341.0,141.0,94.0,198.85714285714286,165.7,87.24568484348954
2023-12-18,West,Furniture,64,74,0,0,2023,12,18,0,4,0,202.0,56.0,232.0,200.0,160.1,85.08818954473044
2023-12-19,West,Furniture,195,286,0,0,2023,12,19,1,4,0,64.0,181.0,180.0,202.0,160.6,84.7309467274697
2023-12-20,West,Furniture,211,133,0,0,2023,12,20,2,4,0,195.0,239.0,61.0,198.0,165.6,83.3426661440584
2023-12-21,West,Furniture,354,233,0,1,2023,12,21,3,4,0,211.0,224.0,201.0,216.57142857142858,170.7,102.40582200711223
2023-12-22,West,Furniture,284,138,0,1,2023,12,22,4,4,0,354.0,149.0,88.0,235.85714285714286,177.23333333333332,100.24873826542401
2023-12-23,West,Furniture,267,195,0,1,2023,12,23,5,4,0,284.0,341.0,80.0,225.28571428571428,183.46666666666667,90.76657660489018
2023-12-24,West,Furniture,388,238,0,1,2023,12,24,6,4,0,267.0,202.0,151.0,251.85714285714286,191.36666666666667,108.33809513344241
2023-12-25,West,Furniture,257,129,0,1,2023,12,25,0,4,0,388.0,64.0,171.0,279.42857142857144,194.23333333333332,70.51916321789653
2023-12-26,West,Furniture,319,256,0,1,2023,12,26,1,4,0,257.0,195.0,242.0,297.14285714285717,196.8,60.66143357858819
2023-12-27,West,Furniture,393,507,0,1,2023,12,27,2,4,0,319.0,211.0,41.0,323.14285714285717,208.53333333333333,56.44297585890962
2023-12-28,West,Furniture,361,504,0,1,2023,12,28,3,4,0,393.0,354.0,120.0,324.14285714285717,216.56666666666666,57.138511739539155
2023-12-29,West,Furniture,265,233,0,1,2023,12,29,4,4,0,361.0,284.0,237.0,321.42857142857144,217.5,59.75465712075485
